"","gene","colors"
"2770","Pastreoides30387","turquoise"
"2771","Pastreoides30386","turquoise"
"2772","Pastreoides32712","turquoise"
"2773","Pastreoides24783","blue"
"2774","Pastreoides24787","blue"
"2775","Pastreoides24788","blue"
"2776","Pastreoides49817","turquoise"
"2777","Pastreoides49816","turquoise"
"2778","Pastreoides20490","turquoise"
"2779","Pastreoides53430","turquoise"
"2780","Pastreoides49818","turquoise"
"2781","Pastreoides53431","turquoise"
"2782","Pastreoides15991","turquoise"
"2783","Pastreoides31671","turquoise"
"2784","Pastreoides25785","turquoise"
"2785","Pastreoides25784","turquoise"
"2786","Pastreoides25787","turquoise"
"2787","Pastreoides25786","grey"
"2788","Pastreoides25783","turquoise"
"2789","Pastreoides25782","turquoise"
"2790","Pastreoides07884","turquoise"
"2791","Pastreoides51529","blue"
"2792","Pastreoides55431","turquoise"
"2793","Pastreoides39310","blue"
"2794","Pastreoides55432","turquoise"
"2795","Pastreoides45844","turquoise"
"2796","Pastreoides27923","brown"
"2797","Pastreoides48386","turquoise"
"2798","Pastreoides18227","turquoise"
"2799","Pastreoides55435","turquoise"
"2800","Pastreoides63909","turquoise"
"2801","Pastreoides13025","blue"
"2802","Pastreoides48809","turquoise"
"2803","Pastreoides11872","grey"
"2804","Pastreoides28866","blue"
"2805","Pastreoides28862","turquoise"
"2806","Pastreoides45016","turquoise"
"2807","Pastreoides19383","turquoise"
"2808","Pastreoides09237","turquoise"
"2809","Pastreoides10837","turquoise"
"2810","Pastreoides21502","turquoise"
"2811","Pastreoides21501","turquoise"
"2812","Pastreoides17825","turquoise"
"2813","Pastreoides17824","turquoise"
"2814","Pastreoides21508","turquoise"
"2815","Pastreoides03547","turquoise"
"2816","Pastreoides18344","turquoise"
"2817","Pastreoides14629","turquoise"
"2818","Pastreoides53290","turquoise"
"2819","Pastreoides14026","turquoise"
"2820","Pastreoides19687","turquoise"
"2821","Pastreoides19686","turquoise"
"2822","Pastreoides19688","turquoise"
"2823","Pastreoides16676","turquoise"
"2824","Pastreoides55338","turquoise"
"2825","Pastreoides56068","blue"
"2826","Pastreoides58319","blue"
"2827","Pastreoides58312","blue"
"2828","Pastreoides64432","blue"
"2829","Pastreoides09864","turquoise"
"2830","Pastreoides56063","blue"
"2831","Pastreoides30638","grey"
"2832","Pastreoides18486","turquoise"
"2833","Pastreoides17593","blue"
"2834","Pastreoides08805","turquoise"
"2835","Pastreoides54176","turquoise"
"2836","Pastreoides17049","grey"
"2837","Pastreoides17040","turquoise"
"2838","Pastreoides52435","turquoise"
"2839","Pastreoides03501","blue"
"2840","Pastreoides62325","turquoise"
"2841","Pastreoides08629","blue"
"2842","Pastreoides08626","turquoise"
"2843","Pastreoides08622","blue"
"2844","Pastreoides05210","turquoise"
"2845","Pastreoides05213","turquoise"
"2846","Pastreoides05212","turquoise"
"2847","Pastreoides16357","turquoise"
"2848","Pastreoides25679","turquoise"
"2849","Pastreoides47772","turquoise"
"2850","Pastreoides09576","turquoise"
"2851","Pastreoides32173","turquoise"
"2852","Pastreoides07558","turquoise"
"2853","Pastreoides43296","turquoise"
"2854","Pastreoides02291","turquoise"
"2855","Pastreoides02294","blue"
"2856","Pastreoides02296","blue"
"2857","Pastreoides32286","blue"
"2858","Pastreoides40928","turquoise"
"2859","Pastreoides40925","turquoise"
"2860","Pastreoides04621","grey"
"2861","Pastreoides04620","turquoise"
"2862","Pastreoides04993","turquoise"
"2863","Pastreoides04992","turquoise"
"2864","Pastreoides31485","blue"
"2865","Pastreoides31736","blue"
"2866","Pastreoides31738","turquoise"
"2867","Pastreoides39101","grey"
"2868","Pastreoides38276","brown"
"2869","Pastreoides14033","grey"
"2870","Pastreoides30465","turquoise"
"2871","Pastreoides09530","brown"
"2872","Pastreoides25428","turquoise"
"2873","Pastreoides22438","turquoise"
"2874","Pastreoides22439","blue"
"2875","Pastreoides02700","turquoise"
"2876","Pastreoides22432","turquoise"
"2877","Pastreoides49998","grey"
"2878","Pastreoides27480","turquoise"
"2879","Pastreoides27486","turquoise"
"2880","Pastreoides24597","turquoise"
"2881","Pastreoides24598","turquoise"
"2882","Pastreoides21424","blue"
"2883","Pastreoides21428","turquoise"
"2884","Pastreoides12762","turquoise"
"2885","Pastreoides11525","grey"
"2886","Pastreoides19333","turquoise"
"2887","Pastreoides42799","turquoise"
"2888","Pastreoides19335","turquoise"
"2889","Pastreoides14236","blue"
"2890","Pastreoides39847","turquoise"
"2891","Pastreoides60246","grey"
"2892","Pastreoides60245","turquoise"
"2893","Pastreoides60244","turquoise"
"2894","Pastreoides52239","turquoise"
"2895","Pastreoides28127","turquoise"
"2896","Pastreoides09196","turquoise"
"2897","Pastreoides23532","turquoise"
"2898","Pastreoides16252","turquoise"
"2899","Pastreoides56264","blue"
"2900","Pastreoides33506","turquoise"
"2901","Pastreoides33501","blue"
"2902","Pastreoides33508","turquoise"
"2903","Pastreoides44864","turquoise"
"2904","Pastreoides22667","turquoise"
"2905","Pastreoides08677","turquoise"
"2906","Pastreoides63283","turquoise"
"2907","Pastreoides28715","brown"
"2908","Pastreoides35839","blue"
"2909","Pastreoides31153","blue"
"2910","Pastreoides20279","blue"
"2911","Pastreoides05800","blue"
"2912","Pastreoides05809","turquoise"
"2913","Pastreoides16664","turquoise"
"2914","Pastreoides40763","turquoise"
"2915","Pastreoides40760","turquoise"
"2916","Pastreoides40764","turquoise"
"2917","Pastreoides18563","grey"
"2918","Pastreoides58504","turquoise"
"2919","Pastreoides53627","turquoise"
"2920","Pastreoides53626","turquoise"
"2921","Pastreoides53623","grey"
"2922","Pastreoides53620","grey"
"2923","Pastreoides03837","brown"
"2924","Pastreoides37994","brown"
"2925","Pastreoides37992","turquoise"
"2926","Pastreoides41414","turquoise"
"2927","Pastreoides41418","turquoise"
"2928","Pastreoides52573","grey"
"2929","Pastreoides06661","turquoise"
"2930","Pastreoides03771","turquoise"
"2931","Pastreoides03772","turquoise"
"2932","Pastreoides03773","turquoise"
"2933","Pastreoides42264","turquoise"
"2934","Pastreoides42269","turquoise"
"2935","Pastreoides05792","grey"
"2936","Pastreoides07096","turquoise"
"2937","Pastreoides35019","turquoise"
"2938","Pastreoides24929","turquoise"
"2939","Pastreoides00318","turquoise"
"2940","Pastreoides17459","turquoise"
"2941","Pastreoides47925","turquoise"
"2942","Pastreoides47924","turquoise"
"2943","Pastreoides47927","blue"
"2944","Pastreoides47921","turquoise"
"2945","Pastreoides47928","brown"
"2946","Pastreoides37035","brown"
"2947","Pastreoides43320","turquoise"
"2948","Pastreoides02557","turquoise"
"2949","Pastreoides15713","turquoise"
"2950","Pastreoides15712","turquoise"
"2951","Pastreoides45020","turquoise"
"2952","Pastreoides01678","turquoise"
"2953","Pastreoides20717","turquoise"
"2954","Pastreoides10682","blue"
"2955","Pastreoides15062","turquoise"
"2956","Pastreoides21392","blue"
"2957","Pastreoides21396","turquoise"
"2958","Pastreoides15819","turquoise"
"2959","Pastreoides51775","yellow"
"2960","Pastreoides29546","turquoise"
"2961","Pastreoides62390","blue"
"2962","Pastreoides13310","blue"
"2963","Pastreoides61104","turquoise"
"2964","Pastreoides28089","turquoise"
"2965","Pastreoides51047","turquoise"
"2966","Pastreoides25922","turquoise"
"2967","Pastreoides30283","turquoise"
"2968","Pastreoides11220","turquoise"
"2969","Pastreoides19018","turquoise"
"2970","Pastreoides19014","turquoise"
"2971","Pastreoides04183","blue"
"2972","Pastreoides04181","turquoise"
"2973","Pastreoides10579","blue"
"2974","Pastreoides57461","turquoise"
"2975","Pastreoides12594","turquoise"
"2976","Pastreoides12593","blue"
"2977","Pastreoides11480","yellow"
"2978","Pastreoides11483","turquoise"
"2979","Pastreoides17614","turquoise"
"2980","Pastreoides09115","turquoise"
"2981","Pastreoides00830","blue"
"2982","Pastreoides17615","yellow"
"2983","Pastreoides15069","turquoise"
"2984","Pastreoides10683","blue"
"2985","Pastreoides13830","brown"
"2986","Pastreoides53294","turquoise"
"2987","Pastreoides28083","grey"
"2988","Pastreoides28086","turquoise"
"2989","Pastreoides02229","grey"
"2990","Pastreoides13976","turquoise"
"2991","Pastreoides64346","turquoise"
"2992","Pastreoides64345","grey"
"2993","Pastreoides07670","turquoise"
"2994","Pastreoides02220","brown"
"2995","Pastreoides12863","turquoise"
"2996","Pastreoides52004","turquoise"
"2997","Pastreoides52005","turquoise"
"2998","Pastreoides17332","turquoise"
"2999","Pastreoides09704","turquoise"
"3000","Pastreoides09702","blue"
"3001","Pastreoides09701","turquoise"
"3002","Pastreoides34157","blue"
"3003","Pastreoides34154","brown"
"3004","Pastreoides01538","turquoise"
"3005","Pastreoides58089","turquoise"
"3006","Pastreoides43002","brown"
"3007","Pastreoides43003","turquoise"
"3008","Pastreoides43000","turquoise"
"3009","Pastreoides43001","turquoise"
"3010","Pastreoides12527","yellow"
"3011","Pastreoides07012","turquoise"
"3012","Pastreoides36797","grey"
"3013","Pastreoides36794","turquoise"
"3014","Pastreoides33316","turquoise"
"3015","Pastreoides33310","turquoise"
"3016","Pastreoides59736","blue"
"3017","Pastreoides30655","brown"
"3018","Pastreoides30652","turquoise"
"3019","Pastreoides41332","turquoise"
"3020","Pastreoides41333","turquoise"
"3021","Pastreoides52839","turquoise"
"3022","Pastreoides38429","brown"
"3023","Pastreoides38421","turquoise"
"3024","Pastreoides10671","turquoise"
"3025","Pastreoides34934","turquoise"
"3026","Pastreoides44861","brown"
"3027","Pastreoides50540","blue"
"3028","Pastreoides31261","turquoise"
"3029","Pastreoides46644","turquoise"
"3030","Pastreoides31269","yellow"
"3031","Pastreoides24298","turquoise"
"3032","Pastreoides25070","turquoise"
"3033","Pastreoides47060","grey"
"3034","Pastreoides59551","turquoise"
"3035","Pastreoides59550","turquoise"
"3036","Pastreoides05827","turquoise"
"3037","Pastreoides26038","turquoise"
"3038","Pastreoides26039","turquoise"
"3039","Pastreoides31845","grey"
"3040","Pastreoides24887","turquoise"
"3041","Pastreoides24880","turquoise"
"3042","Pastreoides33467","turquoise"
"3043","Pastreoides44080","turquoise"
"3044","Pastreoides44084","blue"
"3045","Pastreoides47683","turquoise"
"3046","Pastreoides47688","turquoise"
"3047","Pastreoides45686","turquoise"
"3048","Pastreoides45689","turquoise"
"3049","Pastreoides48553","brown"
"3050","Pastreoides48558","turquoise"
"3051","Pastreoides39433","turquoise"
"3052","Pastreoides25826","turquoise"
"3053","Pastreoides57272","blue"
"3054","Pastreoides24062","turquoise"
"3055","Pastreoides24066","turquoise"
"3056","Pastreoides24064","turquoise"
"3057","Pastreoides46040","turquoise"
"3058","Pastreoides10087","turquoise"
"3059","Pastreoides56022","turquoise"
"3060","Pastreoides45466","turquoise"
"3061","Pastreoides53844","grey"
"3062","Pastreoides51366","turquoise"
"3063","Pastreoides51367","grey"
"3064","Pastreoides07583","turquoise"
"3065","Pastreoides41132","turquoise"
"3066","Pastreoides07589","turquoise"
"3067","Pastreoides21809","grey"
"3068","Pastreoides46489","turquoise"
"3069","Pastreoides46488","turquoise"
"3070","Pastreoides54286","blue"
"3071","Pastreoides53849","turquoise"
"3072","Pastreoides16399","grey"
"3073","Pastreoides13347","turquoise"
"3074","Pastreoides14729","brown"
"3075","Pastreoides14728","turquoise"
"3076","Pastreoides27430","turquoise"
"3077","Pastreoides14727","turquoise"
"3078","Pastreoides14725","turquoise"
"3079","Pastreoides14894","turquoise"
"3080","Pastreoides00057","turquoise"
"3081","Pastreoides07004","turquoise"
"3082","Pastreoides00053","turquoise"
"3083","Pastreoides35436","blue"
"3084","Pastreoides35435","grey"
"3085","Pastreoides35432","turquoise"
"3086","Pastreoides00059","turquoise"
"3087","Pastreoides15277","turquoise"
"3088","Pastreoides02744","turquoise"
"3089","Pastreoides42568","turquoise"
"3090","Pastreoides42564","turquoise"
"3091","Pastreoides42565","blue"
"3092","Pastreoides43219","brown"
"3093","Pastreoides43218","turquoise"
"3094","Pastreoides07405","turquoise"
"3095","Pastreoides25146","blue"
"3096","Pastreoides37881","brown"
"3097","Pastreoides53828","brown"
"3098","Pastreoides37883","blue"
"3099","Pastreoides31403","grey"
"3100","Pastreoides31400","turquoise"
"3101","Pastreoides13462","blue"
"3102","Pastreoides34470","turquoise"
"3103","Pastreoides34473","turquoise"
"3104","Pastreoides45118","turquoise"
"3105","Pastreoides36180","blue"
"3106","Pastreoides39630","turquoise"
"3107","Pastreoides37582","turquoise"
"3108","Pastreoides37583","turquoise"
"3109","Pastreoides42967","turquoise"
"3110","Pastreoides35984","turquoise"
"3111","Pastreoides35983","turquoise"
"3112","Pastreoides35980","turquoise"
"3113","Pastreoides30752","turquoise"
"3114","Pastreoides30754","grey"
"3115","Pastreoides38580","blue"
"3116","Pastreoides39189","turquoise"
"3117","Pastreoides33123","grey"
"3118","Pastreoides13505","turquoise"
"3119","Pastreoides39185","turquoise"
"3120","Pastreoides07376","turquoise"
"3121","Pastreoides32457","turquoise"
"3122","Pastreoides32400","turquoise"
"3123","Pastreoides58014","brown"
"3124","Pastreoides32981","turquoise"
"3125","Pastreoides32989","turquoise"
"3126","Pastreoides32988","turquoise"
"3127","Pastreoides07548","turquoise"
"3128","Pastreoides24516","turquoise"
"3129","Pastreoides30656","turquoise"
"3130","Pastreoides17672","turquoise"
"3131","Pastreoides50687","turquoise"
"3132","Pastreoides03066","turquoise"
"3133","Pastreoides03063","brown"
"3134","Pastreoides09424","turquoise"
"3135","Pastreoides02846","grey"
"3136","Pastreoides42603","turquoise"
"3137","Pastreoides47237","turquoise"
"3138","Pastreoides42608","blue"
"3139","Pastreoides22115","turquoise"
"3140","Pastreoides22114","turquoise"
"3141","Pastreoides22116","turquoise"
"3142","Pastreoides22111","turquoise"
"3143","Pastreoides22110","turquoise"
"3144","Pastreoides22112","turquoise"
"3145","Pastreoides45092","turquoise"
"3146","Pastreoides02162","turquoise"
"3147","Pastreoides44760","turquoise"
"3148","Pastreoides10252","turquoise"
"3149","Pastreoides10251","turquoise"
"3150","Pastreoides08072","turquoise"
"3151","Pastreoides10258","yellow"
"3152","Pastreoides37749","turquoise"
"3153","Pastreoides39315","turquoise"
"3154","Pastreoides52831","turquoise"
"3155","Pastreoides08071","grey"
"3156","Pastreoides34659","turquoise"
"3157","Pastreoides23930","blue"
"3158","Pastreoides49498","blue"
"3159","Pastreoides29479","turquoise"
"3160","Pastreoides29478","blue"
"3161","Pastreoides03400","turquoise"
"3162","Pastreoides03405","turquoise"
"3163","Pastreoides21266","turquoise"
"3164","Pastreoides31836","turquoise"
"3165","Pastreoides21263","brown"
"3166","Pastreoides31835","turquoise"
"3167","Pastreoides02415","grey"
"3168","Pastreoides26201","turquoise"
"3169","Pastreoides36345","brown"
"3170","Pastreoides36344","turquoise"
"3171","Pastreoides36341","turquoise"
"3172","Pastreoides36342","turquoise"
"3173","Pastreoides13484","turquoise"
"3174","Pastreoides56404","yellow"
"3175","Pastreoides11399","turquoise"
"3176","Pastreoides11398","blue"
"3177","Pastreoides31517","blue"
"3178","Pastreoides08876","blue"
"3179","Pastreoides40451","blue"
"3180","Pastreoides55277","turquoise"
"3181","Pastreoides55274","blue"
"3182","Pastreoides13732","blue"
"3183","Pastreoides55272","blue"
"3184","Pastreoides55273","grey"
"3185","Pastreoides11644","yellow"
"3186","Pastreoides11642","turquoise"
"3187","Pastreoides55183","turquoise"
"3188","Pastreoides37913","turquoise"
"3189","Pastreoides46640","turquoise"
"3190","Pastreoides62989","turquoise"
"3191","Pastreoides62986","turquoise"
"3192","Pastreoides62985","turquoise"
"3193","Pastreoides50938","turquoise"
"3194","Pastreoides41497","turquoise"
"3195","Pastreoides41494","turquoise"
"3196","Pastreoides34254","turquoise"
"3197","Pastreoides34253","blue"
"3198","Pastreoides59742","turquoise"
"3199","Pastreoides59747","blue"
"3200","Pastreoides28249","turquoise"
"3201","Pastreoides03260","turquoise"
"3202","Pastreoides28240","turquoise"
"3203","Pastreoides05311","turquoise"
"3204","Pastreoides00795","turquoise"
"3205","Pastreoides06567","turquoise"
"3206","Pastreoides46142","turquoise"
"3207","Pastreoides46143","turquoise"
"3208","Pastreoides58833","turquoise"
"3209","Pastreoides58832","turquoise"
"3210","Pastreoides58834","turquoise"
"3211","Pastreoides08094","turquoise"
"3212","Pastreoides33702","turquoise"
"3213","Pastreoides43531","turquoise"
"3214","Pastreoides10464","turquoise"
"3215","Pastreoides37287","turquoise"
"3216","Pastreoides35663","turquoise"
"3217","Pastreoides09324","turquoise"
"3218","Pastreoides37133","turquoise"
"3219","Pastreoides40842","blue"
"3220","Pastreoides40841","turquoise"
"3221","Pastreoides25073","grey"
"3222","Pastreoides04546","blue"
"3223","Pastreoides04542","turquoise"
"3224","Pastreoides04543","turquoise"
"3225","Pastreoides20820","grey"
"3226","Pastreoides34530","turquoise"
"3227","Pastreoides34536","turquoise"
"3228","Pastreoides34537","turquoise"
"3229","Pastreoides26308","grey"
"3230","Pastreoides36668","blue"
"3231","Pastreoides38959","brown"
"3232","Pastreoides21959","turquoise"
"3233","Pastreoides22761","turquoise"
"3234","Pastreoides39393","turquoise"
"3235","Pastreoides39391","turquoise"
"3236","Pastreoides39394","brown"
"3237","Pastreoides41822","blue"
"3238","Pastreoides41820","grey"
"3239","Pastreoides53136","turquoise"
"3240","Pastreoides63960","blue"
"3241","Pastreoides24238","yellow"
